studentID,Major,MajorT,Year,Semester,CrsEn,Order,Grade,SGrade,Pass,Fail,Count,Instructor,RepEn,MethEn,Group,Period
16060213,23,MEC,2018,01,DifEqs,4,0,69,0,1,1,LEON RUBIO ANGEL GABRIEL,0,Complementary,L,20181
16060213,23,MEC,2018,02,DifEqs,4,95,95,1,0,1,LEON RUBIO ANGEL GABRIEL,1,Ordinary,B,20182
16060263,23,MEC,2016,01,DifCal,1,100,100,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Ordinary,B,20161
16060263,23,MEC,2016,03,IntCal,2,100,100,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Ordinary,D,20163
16060263,23,MEC,2017,01,VecCal,3,88,88,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,E,20171
16060263,23,MEC,2017,03,DifEqs,4,98,98,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Ordinary,F,20173
16060292,23,MEC,2016,01,DifCal,1,75,75,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Ordinary,B,20161
16060292,23,MEC,2016,03,IntCal,2,0,69,0,1,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,D,20163
16060292,23,MEC,2017,01,IntCal,2,70,70,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,1,Ordinary,R,20171
16060292,23,MEC,2017,02,VecCal,3,81,81,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,A,20172
16060292,23,MEC,2017,03,DifEqs,4,74,74,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,E,20173
16060380,23,MEC,2016,01,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20161
16060380,23,MEC,2016,03,DifCal,1,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,R,20163
16060380,23,MEC,2017,01,DifCal,1,88,88,1,0,1,PRIETO MALDONADO YESSICA,2,Special Course,X,20171
16060380,23,MEC,2017,03,IntCal,2,96,96,1,0,1,CHAVEZ GONZALEZ MYRNA FABIOLA,0,Ordinary,L,20173
16060380,23,MEC,2018,01,VecCal,3,73,73,1,0,1,GALLEGOS OROZCO VERONICA,0,Complementary,K,20181
16060380,23,MEC,2018,03,DifEqs,4,70,70,1,0,1,LEON RUBIO ANGEL GABRIEL,0,Complementary,L,20183
16060383,23,MEC,2016,01,DifCal,1,70,70,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Ordinary,B,20161
16060383,23,MEC,2016,03,IntCal,2,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,F,20163
16060383,23,MEC,2017,01,IntCal,2,100,100,1,0,1,VILLAZON BUSTILLOS DANIEL,1,Ordinary,K,20171
16060383,23,MEC,2017,03,VecCal,3,81,81,1,0,1,GALLEGOS OROZCO VERONICA,0,Complementary,J,20173
16060383,23,MEC,2018,01,DifEqs,4,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20181
16060383,23,MEC,2018,02,DifEqs,4,75,75,1,0,1,ALEJOS VIZCARRA ARTURO,1,Ordinary,D,20182
16060401,23,MEC,2016,01,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20161
16060401,23,MEC,2016,03,DifCal,1,80,80,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,1,Complementary,G,20163
16060401,23,MEC,2017,01,IntCal,2,78,78,1,0,1,AVILA LOPEZ THELMA SELENE,0,Ordinary,I,20171
16060401,23,MEC,2017,03,VecCal,3,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,C,20173
16060401,23,MEC,2018,01,VecCal,3,85,85,1,0,1,GALLEGOS OROZCO VERONICA,1,Ordinary,K,20181
16060401,23,MEC,2018,02,DifEqs,4,70,70,1,0,1,ALEJOS VIZCARRA ARTURO,0,Complementary,D,20182
16060490,23,MEC,2016,01,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20161
16060490,23,MEC,2016,03,DifCal,1,72,72,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Ordinary,I,20163
16060490,23,MEC,2017,01,IntCal,2,0,69,0,1,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,B,20171
16060490,23,MEC,2017,02,IntCal,2,84,84,1,0,1,LEON MARTINEZ MARIA ELIZABETH,1,Complementary,B,20172
16060490,23,MEC,2019,01,VecCal,3,90,90,1,0,1,JUAREZ MARTINEZ JESUS,0,Ordinary,I,20191
16060544,23,MEC,2016,01,DifCal,1,70,70,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Ordinary,B,20161
16060544,23,MEC,2016,03,IntCal,2,76,76,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,D,20163
16060544,23,MEC,2017,01,VecCal,3,88,88,1,0,1,GALLEGOS OROZCO VERONICA,0,Complementary,K,20171
16060544,23,MEC,2017,03,DifEqs,4,80,80,1,0,1,LEON RUBIO ANGEL GABRIEL,0,Complementary,J,20173
16060545,23,MEC,2016,01,DifCal,1,71,71,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20161
16060545,23,MEC,2016,03,IntCal,2,78,78,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,C,20163
16060545,23,MEC,2017,01,VecCal,3,79,79,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Ordinary,E,20171
16060545,23,MEC,2017,03,DifEqs,4,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,F,20173
16060545,23,MEC,2018,01,DifEqs,4,100,100,1,0,1,LEON RUBIO ANGEL GABRIEL,1,Ordinary,L,20181
16060678,23,MEC,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20163
16060678,23,MEC,2017,01,DifCal,1,0,69,0,1,1,AGUILAR MIRANDA GILBERTO,1,Complementary,D,20171
16060678,23,MEC,2017,03,DifCal,1,70,70,1,0,1,DE LA ROSA PEREZ SILVIA,2,Special Course,G,20173
16060678,23,MEC,2018,01,IntCal,2,0,69,0,1,1,MACIAS MACIAS MIGUEL FERNANDO,0,Complementary,O,20181
16060678,23,MEC,2018,03,IntCal,2,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,F,20183
16060678,23,MEC,2019,01,IntCal,2,0,69,0,1,1,DELGADO RODRIGUEZ EDWIN ANDRES,2,Special Course,C,20191
16060691,23,MEC,2016,03,DifCal,1,0,69,0,1,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,A,20163
16060691,23,MEC,2017,01,DifCal,1,80,80,1,0,1,LIMAS FRESCAS BLANCA ROSA,1,Ordinary,S,20171
16060691,23,MEC,2017,03,IntCal,2,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,E,20173
16060691,23,MEC,2018,01,IntCal,2,82,82,1,0,1,LEON MARTINEZ MARIA ELIZABETH,1,Complementary,B,20181
16060691,23,MEC,2018,03,VecCal,3,90,90,1,0,1,JUAREZ MARTINEZ JESUS,0,Ordinary,D,20183
16060691,23,MEC,2019,01,DifEqs,4,100,100,1,0,1,LEON RUBIO ANGEL GABRIEL,0,Ordinary,K,20191
16060692,23,MEC,2016,03,DifCal,1,84,84,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Ordinary,A,20163
16060692,23,MEC,2017,01,IntCal,2,0,69,0,1,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,B,20171
16060692,23,MEC,2017,02,IntCal,2,98,98,1,0,1,LEON MARTINEZ MARIA ELIZABETH,1,Complementary,B,20172
16060692,23,MEC,2017,03,VecCal,3,80,80,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,B,20173
16060692,23,MEC,2018,01,DifEqs,4,80,80,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,F,20181
16060696,23,MEC,2016,03,DifCal,1,73,73,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Ordinary,A,20163
16060696,23,MEC,2017,01,IntCal,2,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,C,20171
16060696,23,MEC,2017,03,IntCal,2,94,94,1,0,1,MANZANERA QUINTANA MARIA ISABEL,1,Ordinary,E,20173
16060696,23,MEC,2018,01,VecCal,3,75,75,1,0,1,GALLEGOS OROZCO VERONICA,0,Complementary,J,20181
16060696,23,MEC,2018,03,DifEqs,4,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20183
16060696,23,MEC,2019,01,DifEqs,4,100,100,1,0,1,LEON RUBIO ANGEL GABRIEL,1,Ordinary,L,20191
16060700,23,MEC,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20163
16060700,23,MEC,2017,01,DifCal,1,85,85,1,0,1,PRIETO MALDONADO YESSICA,1,Complementary,X,20171
16060700,23,MEC,2017,03,IntCal,2,0,69,0,1,1,AGUILAR MIRANDA GILBERTO,0,Complementary,I,20173
16060700,23,MEC,2018,01,IntCal,2,82,82,1,0,1,DOMINGUEZ BARRERA ANA PRISCILA,1,Ordinary,Q,20181
16060700,23,MEC,2018,02,VecCal,3,70,70,1,0,1,CABRALES ROSALES YOLANDA,0,Complementary,B,20182
16060700,23,MEC,2018,03,DifEqs,4,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20183
16060700,23,MEC,2019,01,DifEqs,4,0,69,0,1,1,LEON RUBIO ANGEL GABRIEL,1,Complementary,K,20191
16060703,23,MEC,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20163
16060703,23,MEC,2017,01,DifCal,1,84,84,1,0,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,S,20171
16060703,23,MEC,2017,03,IntCal,2,88,88,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,B,20173
16060703,23,MEC,2018,01,VecCal,3,79,79,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,C,20181
16060703,23,MEC,2018,03,DifEqs,4,87,87,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,J,20183
16060742,23,MEC,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20163
16060742,23,MEC,2017,01,DifCal,1,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,S,20171
16060742,23,MEC,2017,02,DifCal,1,72,72,1,0,1,CABRALES ROSALES YOLANDA,2,Special Course,A,20172
16060742,23,MEC,2017,03,IntCal,2,0,69,0,1,1,AGUILAR MIRANDA GILBERTO,0,Complementary,I,20173
16060742,23,MEC,2018,01,IntCal,2,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,1,Complementary,I,20181
16060742,23,MEC,2018,03,IntCal,2,85,85,1,0,1,ALEJOS VIZCARRA ARTURO,2,Special Course,K,20183
16060742,23,MEC,2019,01,VecCal,3,75,75,1,0,1,GALLEGOS OROZCO VERONICA,0,Complementary,J,20191
16060761,23,MEC,2016,03,DifCal,1,90,90,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Ordinary,A,20163
16060761,23,MEC,2017,01,IntCal,2,100,100,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,E,20171
16060761,23,MEC,2017,03,VecCal,3,97,97,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,B,20173
16060761,23,MEC,2018,01,DifEqs,4,91,91,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,C,20181
16060763,23,MEC,2016,03,DifCal,1,0,69,0,1,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,A,20163
16060763,23,MEC,2017,01,DifCal,1,0,69,0,1,1,AGUILAR MIRANDA GILBERTO,1,Complementary,D,20171
16060763,23,MEC,2017,03,DifCal,1,84,84,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,2,Special Course,L,20173
16060763,23,MEC,2018,01,IntCal,2,0,69,0,1,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,B,20181
16060763,23,MEC,2018,03,IntCal,2,84,84,1,0,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,F,20183
16060763,23,MEC,2019,01,VecCal,3,75,75,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,B,20191
16060766,23,MEC,2016,03,DifCal,1,98,98,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Ordinary,A,20163
16060766,23,MEC,2017,01,IntCal,2,95,95,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,E,20171
16060766,23,MEC,2017,03,VecCal,3,95,95,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Ordinary,C,20173
16060766,23,MEC,2018,01,DifEqs,4,100,100,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060771,23,MEC,2016,03,DifCal,1,70,70,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Ordinary,B,20163
16060771,23,MEC,2017,01,IntCal,2,84,84,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Ordinary,D,20171
16060771,23,MEC,2017,03,VecCal,3,76,76,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,B,20173
16060771,23,MEC,2018,01,DifEqs,4,94,94,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,F,20181
16060772,23,MEC,2016,03,DifCal,1,0,69,0,1,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,A,20163
16060772,23,MEC,2017,01,DifCal,1,92,92,1,0,1,DUARTE MARTINEZ JESUS FRANCISCO,1,Complementary,J,20171
16060772,23,MEC,2017,03,IntCal,2,85,85,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Ordinary,D,20173
16060772,23,MEC,2018,01,VecCal,3,100,100,1,0,1,GALLEGOS OROZCO VERONICA,0,Complementary,K,20181
16060772,23,MEC,2018,03,DifEqs,4,100,100,1,0,1,LEON RUBIO ANGEL GABRIEL,0,Ordinary,L,20183
16060787,23,MEC,2016,03,DifCal,1,90,90,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Ordinary,B,20163
16060787,23,MEC,2017,01,IntCal,2,91,91,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Ordinary,D,20171
16060787,23,MEC,2017,03,VecCal,3,100,100,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060787,23,MEC,2018,01,DifEqs,4,92,92,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,E,20181
16060815,23,MEC,2016,03,DifCal,1,100,100,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Ordinary,B,20163
16060815,23,MEC,2017,01,IntCal,2,91,91,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Ordinary,D,20171
16060815,23,MEC,2017,03,VecCal,3,97,97,1,0,1,PRIETO MALDONADO YESSICA,0,Ordinary,G,20173
16060815,23,MEC,2018,01,DifEqs,4,100,100,1,0,1,LEON RUBIO ANGEL GABRIEL,0,Ordinary,L,20181
16060859,23,MEC,2016,03,DifCal,1,78,78,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,A,20163
16060859,23,MEC,2017,01,IntCal,2,83,83,1,0,1,LEON MARTINEZ MARIA ELIZABETH,0,Ordinary,B,20171
16060859,23,MEC,2017,03,VecCal,3,84,84,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,D,20173
16060859,23,MEC,2018,01,DifEqs,4,89,89,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060865,23,MEC,2016,03,DifCal,1,82,82,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Ordinary,A,20163
16060865,23,MEC,2017,01,IntCal,2,92,92,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,F,20171
16060865,23,MEC,2017,03,VecCal,3,90,90,1,0,1,CABRALES ROSALES YOLANDA,0,Ordinary,A,20173
16060865,23,MEC,2018,01,DifEqs,4,91,91,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060874,23,MEC,2016,03,DifCal,1,87,87,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,A,20163
16060874,23,MEC,2017,01,IntCal,2,92,92,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Ordinary,D,20171
16060874,23,MEC,2017,03,VecCal,3,88,88,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,B,20173
16060874,23,MEC,2018,01,DifEqs,4,92,92,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060875,23,MEC,2016,03,DifCal,1,78,78,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,A,20163
16060875,23,MEC,2017,01,IntCal,2,91,91,1,0,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,B,20171
16060875,23,MEC,2017,03,VecCal,3,80,80,1,0,1,GALLEGOS OROZCO VERONICA,0,Ordinary,J,20173
16060875,23,MEC,2018,01,DifEqs,4,91,91,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060885,23,MEC,2016,03,DifCal,1,73,73,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Ordinary,A,20163
16060885,23,MEC,2017,01,IntCal,2,83,83,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,0,Complementary,H,20171
16060885,23,MEC,2017,03,VecCal,3,70,70,1,0,1,ESTEVANE ORTEGA MARIA ELENA,0,Complementary,F,20173
16060885,23,MEC,2018,01,DifEqs,4,75,75,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,F,20181
16060908,23,MEC,2016,03,DifCal,1,75,75,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,A,20163
16060908,23,MEC,2017,01,IntCal,2,0,69,0,1,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,B,20171
16060908,23,MEC,2017,03,IntCal,2,81,81,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,1,Complementary,H,20173
16060908,23,MEC,2018,01,VecCal,3,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20181
16060908,23,MEC,2018,03,VecCal,3,83,83,1,0,1,JUAREZ MARTINEZ JESUS,1,Complementary,D,20183
16060908,23,MEC,2019,01,DifEqs,4,0,69,0,1,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,E,20191
16060919,23,MEC,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20163
16060919,23,MEC,2017,01,DifCal,1,77,77,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Complementary,K,20171
16060919,23,MEC,2017,02,IntCal,2,79,79,1,0,1,LEON MARTINEZ MARIA ELIZABETH,0,Ordinary,A,20172
16060919,23,MEC,2017,03,VecCal,3,77,77,1,0,1,GALLEGOS OROZCO VERONICA,0,Complementary,J,20173
16060919,23,MEC,2018,01,DifEqs,4,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20181
16060919,23,MEC,2018,02,DifEqs,4,75,75,1,0,1,ALEJOS VIZCARRA ARTURO,1,Complementary,D,20182
16060920,23,MEC,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20163
16060920,23,MEC,2017,01,DifCal,1,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,S,20171
16060920,23,MEC,2017,03,DifCal,1,79,79,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,2,Special Course,L,20173
16060920,23,MEC,2018,01,IntCal,2,0,69,0,1,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,B,20181
16060920,23,MEC,2018,02,IntCal,2,91,91,1,0,1,ARELLANO ULLOA LUIS HERNAN,1,Complementary,D,20182
16060920,23,MEC,2018,03,VecCal,3,0,69,0,1,1,GALLEGOS OROZCO VERONICA,0,Complementary,J,20183
16060920,23,MEC,2019,01,VecCal,3,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,1,Complementary,E,20191
16060922,23,MEC,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20163
16060922,23,MEC,2017,01,DifCal,1,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,S,20171
16060922,23,MEC,2017,03,DifCal,1,89,89,1,0,1,DE LA ROSA PEREZ SILVIA,2,Special Course,G,20173
16060922,23,MEC,2018,01,IntCal,2,0,69,0,1,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,B,20181
16060922,23,MEC,2018,03,IntCal,2,90,90,1,0,1,ALEJOS VIZCARRA ARTURO,1,Ordinary,K,20183
16060922,23,MEC,2019,01,VecCal,3,76,76,1,0,1,GALLEGOS OROZCO VERONICA,0,Ordinary,J,20191
16060935,23,MEC,2016,03,DifCal,1,100,100,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Ordinary,A,20163
16060935,23,MEC,2017,01,IntCal,2,97,97,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Ordinary,F,20171
16060935,23,MEC,2017,03,VecCal,3,100,100,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Ordinary,C,20173
16060935,23,MEC,2018,01,DifEqs,4,100,100,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060938,23,MEC,2016,03,DifCal,1,76,76,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,A,20163
16060938,23,MEC,2017,01,IntCal,2,85,85,1,0,1,CABRALES ROSALES YOLANDA,0,Complementary,G,20171
16060938,23,MEC,2017,03,VecCal,3,100,100,1,0,1,PRIETO MALDONADO YESSICA,0,Ordinary,G,20173
16060938,23,MEC,2018,01,DifEqs,4,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,K,20181
16060938,23,MEC,2018,02,DifEqs,4,74,74,1,0,1,ALEJOS VIZCARRA ARTURO,1,Complementary,D,20182
16060986,23,MEC,2016,03,DifCal,1,74,74,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,A,20163
16060986,23,MEC,2017,01,IntCal,2,76,76,1,0,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,B,20171
16060986,23,MEC,2017,03,VecCal,3,89,89,1,0,1,PRIETO MALDONADO YESSICA,0,Complementary,G,20173
16060986,23,MEC,2018,01,DifEqs,4,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,K,20181
16060986,23,MEC,2018,03,DifEqs,4,75,75,1,0,1,ALEJOS VIZCARRA ARTURO,1,Ordinary,J,20183
16060997,23,MEC,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20163
16060997,23,MEC,2017,01,DifCal,1,0,69,0,1,1,AGUILAR MIRANDA GILBERTO,1,Complementary,D,20171
16060997,23,MEC,2017,03,DifCal,1,80,80,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,2,Special Course,K,20173
16060997,23,MEC,2018,01,IntCal,2,84,84,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Ordinary,N,20181
16060997,23,MEC,2018,03,DifEqs,4,83,83,1,0,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20183
16061014,23,MEC,2016,03,DifCal,1,85,85,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Ordinary,B,20163
16061014,23,MEC,2017,01,IntCal,2,100,100,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,D,20171
16061014,23,MEC,2017,03,VecCal,3,87,87,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,B,20173
16061014,23,MEC,2018,01,DifEqs,4,100,100,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16061017,23,MEC,2016,03,DifCal,1,70,70,1,0,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Ordinary,B,20163
16061017,23,MEC,2017,01,IntCal,2,85,85,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,0,Complementary,H,20171
16061017,23,MEC,2017,03,VecCal,3,78,78,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,C,20173
16061017,23,MEC,2018,01,DifEqs,4,88,88,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,F,20181
16061035,23,MEC,2016,03,DifCal,1,0,69,0,1,1,CLEMENTE SALAZAR MARCO ANTONIO,0,Complementary,B,20163
16061035,23,MEC,2017,01,DifCal,1,80,80,1,0,1,PRIETO MALDONADO YESSICA,1,Ordinary,X,20171
16061035,23,MEC,2017,03,IntCal,2,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,E,20173
16061035,23,MEC,2018,01,IntCal,2,90,90,1,0,1,MACIAS MACIAS MIGUEL FERNANDO,1,Ordinary,O,20181
16061035,23,MEC,2018,02,VecCal,3,70,70,1,0,1,CABRALES ROSALES YOLANDA,0,Complementary,A,20182
16061035,23,MEC,2018,03,DifEqs,4,0,69,0,1,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,F,20183
16061035,23,MEC,2019,01,DifEqs,4,72,72,1,0,1,LEON RUBIO ANGEL GABRIEL,1,Complementary,K,20191
16061067,23,MEC,2016,03,DifCal,1,0,69,0,1,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,A,20163
16061067,23,MEC,2017,01,DifCal,1,72,72,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Complementary,K,20171
16061067,23,MEC,2017,03,IntCal,2,0,69,0,1,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,0,Complementary,H,20173
16061067,23,MEC,2018,01,IntCal,2,70,70,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,1,Complementary,H,20181
16061067,23,MEC,2018,02,VecCal,3,70,70,1,0,1,CABRALES ROSALES YOLANDA,0,Complementary,B,20182
16061067,23,MEC,2018,03,DifEqs,4,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20183
16061067,23,MEC,2019,01,DifEqs,4,70,70,1,0,1,ALEJOS VIZCARRA ARTURO,1,Complementary,J,20191
16061075,23,MEC,2016,03,DifCal,1,71,71,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,0,Complementary,A,20163
16061075,23,MEC,2017,01,IntCal,2,0,69,0,1,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,0,Complementary,H,20171
16061075,23,MEC,2017,02,IntCal,2,0,69,0,1,1,LEON MARTINEZ MARIA ELIZABETH,1,Complementary,B,20172
16061075,23,MEC,2017,03,IntCal,2,80,80,1,0,1,CHAVEZ GONZALEZ MYRNA FABIOLA,2,Special Course,K,20173
16061075,23,MEC,2018,01,VecCal,3,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20181
16061075,23,MEC,2018,02,VecCal,3,85,85,1,0,1,CABRALES ROSALES YOLANDA,1,Ordinary,A,20182
